"ID","LATITUDE","LONGITUDE","ELEMENT","FIRSTYEAR","LASTYEAR","STATE","STATE_NAME","RECORD_LENGTH"
"USC00015751",34.7586,-87.6411,"TMAX",2012,2026,"AL","ALABAMA",15
"USC00016001",33.7222,-87.3831,"TMAX",2022,2026,"AL","ALABAMA",5
"USC00016121",33.9264,-86.4211,"TMAX",1894,2026,"AL","ALABAMA",133
"USC00016129",32.6592,-85.4497,"TMAX",1957,2025,"AL","ALABAMA",69
"USC00016196",34.5528,-86.445,"TMAX",2004,2025,"AL","ALABAMA",22
"USC00017025",33.1583,-85.2908,"TMAX",1941,2026,"AL","ALABAMA",86
"USC00017131",34.51,-87.7319,"TMAX",1953,2026,"AL","ALABAMA",74
"USC00017157",34.1744,-86.8106,"TMAX",1907,2025,"AL","ALABAMA",119
"USC00017207",34.2878,-85.9681,"TMAX",1949,2026,"AL","ALABAMA",78
"USC00017304",34.6736,-86.0536,"TMAX",1891,2026,"AL","ALABAMA",136
"USC00017366",32.4111,-87.0144,"TMAX",1896,2025,"AL","ALABAMA",130
"USC00017999",33.2053,-86.195,"TMAX",1950,2026,"AL","ALABAMA",77
"USC00018024",33.4172,-86.1344,"TMAX",1893,2026,"AL","ALABAMA",134
"USC00018209",32.9206,-86.6708,"TMAX",1957,2026,"AL","ALABAMA",70
"USC00018323",31.8075,-85.9722,"TMAX",1908,2025,"AL","ALABAMA",118
"USC00018380",33.2231,-87.61,"TMAX",1994,2026,"AL","ALABAMA",33
"USC00018469",34.5686,-85.6064,"TMAX",1893,2025,"AL","ALABAMA",133
"USC00018517",33.7417,-88.125,"TMAX",1956,2026,"AL","ALABAMA",71
"USC00018812",34.2589,-86.8989,"TMAX",2007,2026,"AL","ALABAMA",20
"USC00018998",33.9108,-87.8469,"TMAX",1973,2025,"AL","ALABAMA",53
"USC00020080",32.3697,-112.86,"TMAX",1915,2026,"AZ","ARIZONA",112
"USC00020100",34.2281,-113.5778,"TMAX",1975,2025,"AZ","ARIZONA",51
"USC00020159",33.8492,-109.1469,"TMAX",1912,2026,"AZ","ARIZONA",115
"USC00020287",31.9792,-111.3836,"TMAX",1942,2026,"AZ","ARIZONA",85
"USC00020288",33.4625,-111.4814,"TMAX",1987,2026,"AZ","ARIZONA",40
"USC00020586",34.5975,-113.1744,"TMAX",1929,2026,"AZ","ARIZONA",98
"USC00020632",33.8097,-111.6497,"TMAX",1940,2026,"AZ","ARIZONA",87
"USC00020678",35.2303,-111.8222,"TMAX",1999,2026,"AZ","ARIZONA",28
"USC00020683",31.8806,-110.2403,"TMAX",1990,2026,"AZ","ARIZONA",37
"USC00020750",36.6778,-110.5411,"TMAX",1939,2025,"AZ","ARIZONA",87
"USC00020808",33.4783,-109.7517,"TMAX",1951,2025,"AZ","ARIZONA",75
"USC00020871",34.6108,-111.1922,"TMAX",1967,2026,"AZ","ARIZONA",60
"USC00020975",33.28,-111.1583,"TMAX",2019,2026,"AZ","ARIZONA",8
"USC00021001",36.2147,-112.062,"TMAX",1925,2025,"AZ","ARIZONA",101
"USC00021027",33.4478,-112.5653,"TMAX",2020,2026,"AZ","ARIZONA",7
"USC00021050",35.1411,-114.5686,"TMAX",1977,2026,"AZ","ARIZONA",50
"USC00021248",36.1533,-109.5394,"TMAX",1970,2025,"AZ","ARIZONA",56
"USC00021282",33.8164,-111.9017,"TMAX",1962,2026,"AZ","ARIZONA",65
"USC00021306",32.8875,-111.7147,"TMAX",1903,2026,"AZ","ARIZONA",124
"USC00021314",32.9947,-111.5367,"TMAX",1908,2026,"AZ","ARIZONA",119
"USC00021330",32.2617,-110.3481,"TMAX",1969,2025,"AZ","ARIZONA",57
"USC00021357",32.4178,-110.9303,"TMAX",2007,2026,"AZ","ARIZONA",20
"USC00022109",34.305,-112.165,"TMAX",1930,2025,"AZ","ARIZONA",96
"USC00022140",31.3456,-110.2542,"TMAX",1960,2026,"AZ","ARIZONA",67
"USC00022754",32.7481,-109.1214,"TMAX",1901,2026,"AZ","ARIZONA",126
"USC00022782",33.4192,-111.6444,"TMAX",2002,2026,"AZ","ARIZONA",25
"USC00023009",35.1611,-111.7311,"TMAX",1984,2025,"AZ","ARIZONA",42
"USC00023013",35.3836,-111.7294,"TMAX",2020,2026,"AZ","ARIZONA",7
"USC00023150",33.0094,-109.9855,"TMAX",1966,2025,"AZ","ARIZONA",60
"USC00023160",35.2719,-111.73,"TMAX",1909,2025,"AZ","ARIZONA",117
"USC00023190",33.6011,-111.7128,"TMAX",1979,2026,"AZ","ARIZONA",48
"USC00023393",32.9381,-112.6811,"TMAX",1892,2025,"AZ","ARIZONA",134
"USC00023501",33.3903,-110.7894,"TMAX",2009,2026,"AZ","ARIZONA",18
"USC00023582",36.0594,-112.1094,"TMAX",2011,2026,"AZ","ARIZONA",16
"USC00023584",36.0353,-111.8303,"TMAX",2011,2026,"AZ","ARIZONA",16
"USC00023668",31.8931,-110.9978,"TMAX",1998,2025,"AZ","ARIZONA",28
"USC00023828",34.7425,-111.4094,"TMAX",1969,2026,"AZ","ARIZONA",58
"USC00023961",34.3925,-110.5581,"TMAX",1950,2025,"AZ","ARIZONA",76
"USC00024453",34.7539,-112.1114,"TMAX",1897,2026,"AZ","ARIZONA",130
"USC00024534",31.8353,-110.3553,"TMAX",2009,2026,"AZ","ARIZONA",18
"USC00024675",31.9603,-111.5978,"TMAX",1960,2026,"AZ","ARIZONA",67
"USC00024761",34.5031,-114.3603,"TMAX",1991,2026,"AZ","ARIZONA",36
"USC00025412",34.1133,-109.86,"TMAX",1933,2025,"AZ","ARIZONA",93
"USC00025418",31.6017,-109.6686,"TMAX",2011,2026,"AZ","ARIZONA",16
"USC00025494",35.0364,-111.0231,"TMAX",1962,2025,"AZ","ARIZONA",64
"USC00025635",34.6106,-111.8383,"TMAX",1938,2026,"AZ","ARIZONA",89
"USC00025700",33.5536,-111.4453,"TMAX",1923,2026,"AZ","ARIZONA",104
"USC00025732",32.4486,-110.7544,"TMAX",1958,2024,"AZ","ARIZONA",67
"USC00025737",32.3858,-110.6981,"TMAX",2018,2026,"AZ","ARIZONA",9
"USC00025825",34.3219,-111.4533,"TMAX",1914,2026,"AZ","ARIZONA",113
"USC00025924",31.4553,-110.9681,"TMAX",1952,2026,"AZ","ARIZONA",75
"USC00026117",32.61,-110.7317,"TMAX",2010,2026,"AZ","ARIZONA",17
"USC00026132",31.9556,-112.8003,"TMAX",1944,2026,"AZ","ARIZONA",83
"USC00026190",35.0675,-109.78,"TMAX",1973,2026,"AZ","ARIZONA",54
"USC00026194",33.0772,-113.0317,"TMAX",2003,2025,"AZ","ARIZONA",23
"USC00026242",31.9353,-109.2186,"TMAX",1906,2026,"AZ","ARIZONA",121
"USC00026250",34.1547,-114.2908,"TMAX",1893,2024,"AZ","ARIZONA",132
"USC00026282",31.5392,-110.7603,"TMAX",2018,2025,"AZ","ARIZONA",8
"USC00026353",31.9372,-109.8394,"TMAX",1913,2026,"AZ","ARIZONA",114
"USC00026468",34.7994,-109.885,"TMAX",1931,2025,"AZ","ARIZONA",95
"USC00026471",36.1067,-112.0947,"TMAX",1966,2026,"AZ","ARIZONA",61
"USC00026482",33.4436,-112.0239,"TMAX",2019,2025,"AZ","ARIZONA",7
"USC00026513",32.6464,-111.4017,"TMAX",1987,2026,"AZ","ARIZONA",40
"USC00026603",33.7275,-111.8606,"TMAX",2002,2026,"AZ","ARIZONA",25
"USC00026616",36.8625,-112.7375,"TMAX",1963,2026,"AZ","ARIZONA",64
"USC00026653",34.1003,-110.9658,"TMAX",1964,2025,"AZ","ARIZONA",62
"USC00026796",34.5706,-112.4322,"TMAX",1898,2026,"AZ","ARIZONA",129
"USC00027187",32.8114,-111.6314,"TMAX",2011,2026,"AZ","ARIZONA",16
"USC00027281",33.6489,-111.1089,"TMAX",1905,2025,"AZ","ARIZONA",121
"USC00027390",32.815,-109.6808,"TMAX",1948,2025,"AZ","ARIZONA",78
"USC00027398",32.1794,-110.7364,"TMAX",2009,2026,"AZ","ARIZONA",18
"USC00027435",34.5181,-109.4011,"TMAX",1901,2026,"AZ","ARIZONA",126
"USC00027480",33.1819,-110.5261,"TMAX",1900,2025,"AZ","ARIZONA",126
"USC00027488",35.2239,-109.3222,"TMAX",1949,2025,"AZ","ARIZONA",77
"USC00027530",32.6014,-110.6292,"TMAX",1954,2025,"AZ","ARIZONA",72
"USC00027560",32.2933,-109.2267,"TMAX",1903,2026,"AZ","ARIZONA",124
"USC00027619",31.4831,-111.5436,"TMAX",1959,2026,"AZ","ARIZONA",68
"USC00027708",34.8611,-111.8197,"TMAX",1943,2026,"AZ","ARIZONA",84
"USC00027716",35.3319,-112.8794,"TMAX",1904,2025,"AZ","ARIZONA",122
"USC00027855",34.2639,-110.0075,"TMAX",1965,2026,"AZ","ARIZONA",62
"USC00027880",31.5369,-110.2808,"TMAX",1982,2026,"AZ","ARIZONA",45
"USC00027990",31.6811,-110.6553,"TMAX",2012,2025,"AZ","ARIZONA",14
"USC00028162",34.1311,-109.275,"TMAX",1911,2025,"AZ","ARIZONA",115
"USC00028214",33.5589,-111.5367,"TMAX",1961,2025,"AZ","ARIZONA",65
"USC00028326",33.9733,-109.5631,"TMAX",1971,2026,"AZ","ARIZONA",56
"USC00028329",35.3694,-111.5436,"TMAX",1969,2026,"AZ","ARIZONA",58
"USC00028396",32.7225,-113.9192,"TMAX",1969,2026,"AZ","ARIZONA",58
"USC00028468",36.9233,-109.09,"TMAX",1962,2025,"AZ","ARIZONA",64
"USC00028499",33.4256,-111.9217,"TMAX",1953,2026,"AZ","ARIZONA",74
"USC00028590",32.3392,-110.9808,"TMAX",2009,2026,"AZ","ARIZONA",18
"USC00028619",31.7119,-110.0686,"TMAX",1893,2026,"AZ","ARIZONA",134
"USC00028795",32.2542,-111.1961,"TMAX",1982,2026,"AZ","ARIZONA",45
"USC00028865",31.5678,-111.0497,"TMAX",1946,2025,"AZ","ARIZONA",80
"USC00028904",34.7706,-112.0264,"TMAX",1977,2026,"AZ","ARIZONA",50
"USC00028910",35.1664,-111.2592,"TMAX",2017,2025,"AZ","ARIZONA",9
"USC00029156",35.1722,-111.5097,"TMAX",1910,2026,"AZ","ARIZONA",117
"USC00029158",34.9281,-112.8097,"TMAX",1951,2025,"AZ","ARIZONA",75
"USC00029309",34.7056,-113.6125,"TMAX",1952,2026,"AZ","ARIZONA",75
"USC00029334",32.2553,-109.8369,"TMAX",1903,2026,"AZ","ARIZONA",124
"USC00029359",35.2414,-112.1928,"TMAX",1897,2026,"AZ","ARIZONA",130
"USC00029542",35.5197,-111.3719,"TMAX",1940,2026,"AZ","ARIZONA",87
"USC00029634",33.5944,-112.3006,"TMAX",1964,2025,"AZ","ARIZONA",62
"USC00029656",32.7281,-114.6222,"TMAX",1993,2025,"AZ","ARIZONA",33
"USC00030064",35.9306,-91.0542,"TMAX",1905,2026,"AR","ARKANSAS",122
"USC00030130",34.7961,-92.8417,"TMAX",1937,2026,"AR","ARKANSAS",90
"USC00030220",34.1433,-93.0589,"TMAX",1899,2026,"AR","ARKANSAS",128
"USC00030240",34.025,-91.3444,"TMAX",1963,2025,"AR","ARKANSAS",63
"USC00030286",33.6194,-94.0994,"TMAX",1893,2026,"AR","ARKANSAS",134
"USC00030458",35.8306,-91.7944,"TMAX",1941,2026,"AR","ARKANSAS",86
"USC00030460",35.7594,-91.6383,"TMAX",1951,2026,"AR","ARKANSAS",76
"USC00030536",35.4586,-91.0567,"TMAX",1964,2026,"AR","ARKANSAS",63
"USC00030582",34.5681,-92.6006,"TMAX",1907,2026,"AR","ARKANSAS",120
"USC00030616",36.4131,-93.6461,"TMAX",2023,2023,"AR","ARKANSAS",1
"USC00030664",34.4619,-93.9983,"TMAX",2005,2026,"AR","ARKANSAS",22
"USC00030764",34.5703,-93.1944,"TMAX",1956,2026,"AR","ARKANSAS",71
"USC00030798",35.1094,-93.6503,"TMAX",1967,2026,"AR","ARKANSAS",60
"USC00030832",35.0972,-93.9147,"TMAX",1978,2025,"AR","ARKANSAS",48
"USC00031102",34.9817,-92.0636,"TMAX",1965,2026,"AR","ARKANSAS",62
"USC00031132",36.1092,-92.1642,"TMAX",1915,2026,"AR","ARKANSAS",112
"USC00031140",33.3053,-92.4867,"TMAX",1985,2026,"AR","ARKANSAS",42
"USC00031152",33.59,-92.8236,"TMAX",1890,2026,"AR","ARKANSAS",137
"USC00031191",33.9153,-91.7711,"TMAX",1998,2026,"AR","ARKANSAS",29
"USC00031457",35.5328,-93.4036,"TMAX",1986,2026,"AR","ARKANSAS",41
"USC00031596",35.1033,-92.4903,"TMAX",1893,2026,"AR","ARKANSAS",134
"USC00031632",36.4083,-90.5917,"TMAX",1893,2026,"AR","ARKANSAS",134
"USC00031730",33.1111,-91.9481,"TMAX",1915,2023,"AR","ARKANSAS",109
"USC00031838",35.2342,-93.1675,"TMAX",1909,2026,"AR","ARKANSAS",118
"USC00031910",34.2531,-93.1486,"TMAX",2010,2026,"AR","ARKANSAS",17
"USC00031948",34.0464,-94.3481,"TMAX",1902,2026,"AR","ARKANSAS",125
"USC00031968",34.9772,-91.4978,"TMAX",1903,2026,"AR","ARKANSAS",124
"USC00032355",33.1144,-91.2628,"TMAX",1962,2024,"AR","ARKANSAS",63
"USC00032366",36.0808,-91.6133,"TMAX",1923,2026,"AR","ARKANSAS",104
"USC00032444",36.1011,-94.1736,"TMAX",1892,2026,"AR","ARKANSAS",135
"USC00032540",33.8228,-92.3992,"TMAX",1911,2026,"AR","ARKANSAS",116
"USC00032794",35.9886,-92.7161,"TMAX",1936,2026,"AR","ARKANSAS",91
"USC00032930",36.4261,-94.4481,"TMAX",1898,2025,"AR","ARKANSAS",128
"USC00032978",35.5206,-91.9997,"TMAX",1962,2026,"AR","ARKANSAS",65
"USC00033132",36.2747,-91.5056,"TMAX",1897,2026,"AR","ARKANSAS",130
"USC00033164",36.1956,-93.1061,"TMAX",1891,2025,"AR","ARKANSAS",135
"USC00033242",34.5208,-90.5903,"TMAX",1897,2025,"AR","ARKANSAS",129
"USC00033428",33.7092,-93.5564,"TMAX",1892,2026,"AR","ARKANSAS",135
"USC00033466",34.5128,-93.0486,"TMAX",1887,2026,"AR","ARKANSAS",140
"USC00033734",35.8244,-90.655,"TMAX",1893,2026,"AR","ARKANSAS",134
"USC00033821",35.6744,-90.0842,"TMAX",1959,2025,"AR","ARKANSAS",67
"USC00033862",34.6033,-91.9928,"TMAX",1948,2025,"AR","ARKANSAS",78
"USC00033909",36.0086,-93.5206,"TMAX",2006,2026,"AR","ARKANSAS",21
"USC00034106",36.4194,-92.9158,"TMAX",1927,2026,"AR","ARKANSAS",100
"USC00034185",33.3614,-93.5675,"TMAX",1991,2023,"AR","ARKANSAS",33
"USC00034548",33.2586,-93.1822,"TMAX",1948,2026,"AR","ARKANSAS",79
"USC00034562",34.3947,-92.8364,"TMAX",1883,2026,"AR","ARKANSAS",144
"USC00034572",36.4947,-91.535,"TMAX",1904,2026,"AR","ARKANSAS",123
"USC00034625",34.8808,-92.3486,"TMAX",2010,2024,"AR","ARKANSAS",15
"USC00034638",34.7331,-90.7664,"TMAX",1899,2026,"AR","ARKANSAS",128
"USC00034666",35.9117,-92.6564,"TMAX",1892,2026,"AR","ARKANSAS",135
"USC00034756",34.5978,-94.29,"TMAX",1891,2026,"AR","ARKANSAS",136
"USC00034938",35.1581,-92.7672,"TMAX",1919,2026,"AR","ARKANSAS",108
"USC00035018",35.6494,-94.1542,"TMAX",1985,2026,"AR","ARKANSAS",42
"USC00035036",36.3458,-92.3939,"TMAX",1902,2026,"AR","ARKANSAS",125
"USC00035046",35.8444,-92.0978,"TMAX",1924,2026,"AR","ARKANSAS",103
"USC00035079",34.0783,-93.7014,"TMAX",1970,2025,"AR","ARKANSAS",56
"USC00035112",33.9292,-93.8508,"TMAX",1899,2026,"AR","ARKANSAS",128
"USC00035186",35.6042,-91.2747,"TMAX",1884,2025,"AR","ARKANSAS",142
"USC00035189",35.6333,-91.1667,"TMAX",2012,2026,"AR","ARKANSAS",15
"USC00035200",34.9539,-93.16,"TMAX",1942,2026,"AR","ARKANSAS",85
"USC00035512",35.5125,-93.8683,"TMAX",1994,2026,"AR","ARKANSAS",33
"USC00035563",36.0331,-90.4919,"TMAX",1979,2026,"AR","ARKANSAS",48
"USC00035754",34.2256,-92.0186,"TMAX",1884,2026,"AR","ARKANSAS",143
"USC00035820",36.2642,-90.9683,"TMAX",1871,2025,"AR","ARKANSAS",155
"USC00035831",35.5322,-90.6869,"TMAX",2000,2026,"AR","ARKANSAS",27
"USC00035866",33.2511,-91.5058,"TMAX",1909,2026,"AR","ARKANSAS",118
"USC00035908",33.8203,-93.3878,"TMAX",1890,2025,"AR","ARKANSAS",136
"USC00036253",33.8103,-91.2694,"TMAX",1959,2026,"AR","ARKANSAS",68
"USC00036376",34.3703,-91.1242,"TMAX",1930,2026,"AR","ARKANSAS",97
"USC00036403",36.3561,-91.8036,"TMAX",2002,2026,"AR","ARKANSAS",25
"USC00036506",35.2678,-91.7167,"TMAX",1892,2025,"AR","ARKANSAS",134
"USC00036562",34.3028,-92.3944,"TMAX",1977,2026,"AR","ARKANSAS",50
"USC00036920",34.4744,-91.4172,"TMAX",1936,2026,"AR","ARKANSAS",91
"USC00036928",35.3028,-93.6369,"TMAX",1897,2026,"AR","ARKANSAS",130
"USC00037488",34.9228,-94.0944,"TMAX",1919,2026,"AR","ARKANSAS",108
"USC00037712",35.1242,-90.1805,"TMAX",1962,2026,"AR","ARKANSAS",65
"USC00037963",35.855,-94.0203,"TMAX",2008,2026,"AR","ARKANSAS",19
"USC00038052",35.2547,-90.7964,"TMAX",1908,2026,"AR","ARKANSAS",119
"USC00040136",32.8358,-116.7775,"TMAX",1952,2025,"CA","CALIFORNIA",74
"USC00040161",41.4903,-120.5439,"TMAX",1905,2023,"CA","CALIFORNIA",119
"USC00040176",34.5594,-115.7442,"TMAX",2010,2024,"CA","CALIFORNIA",15
"USC00040192",33.8647,-117.8425,"TMAX",1989,2025,"CA","CALIFORNIA",37
"USC00040212",38.5731,-122.4406,"TMAX",1952,2026,"CA","CALIFORNIA",75
"USC00040332",35.2111,-118.8336,"TMAX",2008,2026,"CA","CALIFORNIA",19
"USC00040343",36.4914,-118.8253,"TMAX",1927,2024,"CA","CALIFORNIA",98
"USC00040383",38.9072,-121.0839,"TMAX",1905,2026,"CA","CALIFORNIA",122
"USC00040444",35.4186,-119.0508,"TMAX",1999,2026,"CA","CALIFORNIA",28
"USC00040521",34.8928,-117.0219,"TMAX",1980,2026,"CA","CALIFORNIA",47
"USC00040673",37.0869,-122.0822,"TMAX",1972,2026,"CA","CALIFORNIA",55
"USC00040693",37.8744,-122.2606,"TMAX",1893,2025,"CA","CALIFORNIA",133
"USC00040741",34.2431,-116.9169,"TMAX",1960,2026,"CA","CALIFORNIA",67
"USC00040790",36.2472,-121.7803,"TMAX",1993,2026,"CA","CALIFORNIA",34
"USC00040798",34.2947,-118.1886,"TMAX",1932,2025,"CA","CALIFORNIA",94
"USC00040820",37.2322,-118.5994,"TMAX",1909,2026,"CA","CALIFORNIA",118
"USC00040823",37.3708,-118.3672,"TMAX",2023,2026,"CA","CALIFORNIA",4
"USC00040931",39.3886,-120.0936,"TMAX",1936,2026,"CA","CALIFORNIA",91
"USC00040943",38.2119,-119.0142,"TMAX",1895,2025,"CA","CALIFORNIA",131
"USC00040983",33.2558,-116.4036,"TMAX",1965,2026,"CA","CALIFORNIA",62
"USC00041018",39.4539,-120.6556,"TMAX",1901,2025,"CA","CALIFORNIA",125
"USC00041072",38.2575,-119.2286,"TMAX",1906,2025,"CA","CALIFORNIA",120
"USC00041194",34.1867,-118.3481,"TMAX",1939,2026,"CA","CALIFORNIA",88
"USC00041244",35.4028,-119.47,"TMAX",1940,2026,"CA","CALIFORNIA",87
"USC00041253",34.5822,-119.9817,"TMAX",1952,2026,"CA","CALIFORNIA",75
"USC00041277",38.2769,-120.3114,"TMAX",1929,2025,"CA","CALIFORNIA",97
"USC00041312",38.5769,-122.5781,"TMAX",1916,2025,"CA","CALIFORNIA",110
"USC00041424",32.6264,-116.47,"TMAX",1950,2026,"CA","CALIFORNIA",77
"USC00041614",41.53,-120.1792,"TMAX",1894,2026,"CA","CALIFORNIA",133
"USC00041697",37.9747,-119.9161,"TMAX",1955,2025,"CA","CALIFORNIA",71
"USC00041700",40.3022,-121.2439,"TMAX",1957,2025,"CA","CALIFORNIA",69
"USC00041715",39.6911,-121.8211,"TMAX",1906,2025,"CA","CALIFORNIA",120
"USC00041738",33.6617,-115.7206,"TMAX",2008,2026,"CA","CALIFORNIA",19
"USC00041758",32.64,-117.0858,"TMAX",1918,2025,"CA","CALIFORNIA",108
"USC00041806",38.9239,-122.5672,"TMAX",1954,2026,"CA","CALIFORNIA",73
"USC00041838",38.7931,-123.0264,"TMAX",1950,2026,"CA","CALIFORNIA",77
"USC00041864",36.1356,-120.3606,"TMAX",1942,2025,"CA","CALIFORNIA",84
"USC00041912",39.09,-120.9469,"TMAX",1905,2026,"CA","CALIFORNIA",122
"USC00041948",39.1875,-122.0269,"TMAX",1948,2025,"CA","CALIFORNIA",78
"USC00041990",41.9797,-122.3381,"TMAX",1969,2023,"CA","CALIFORNIA",55
"USC00042012",36.0975,-119.5817,"TMAX",1948,2025,"CA","CALIFORNIA",78
"USC00042214",34.005,-118.4139,"TMAX",1935,2026,"CA","CALIFORNIA",92
"USC00042239",32.9897,-116.5872,"TMAX",1899,2025,"CA","CALIFORNIA",127
"USC00042294",38.535,-121.7761,"TMAX",1893,2026,"CA","CALIFORNIA",134
"USC00042319",36.4625,-116.8672,"TMAX",1961,2026,"CA","CALIFORNIA",66
"USC00042346",35.7683,-119.26,"TMAX",2011,2025,"CA","CALIFORNIA",15
"USC00042402",39.8717,-121.6108,"TMAX",1906,2025,"CA","CALIFORNIA",120
"USC00042500",39.5633,-120.8239,"TMAX",1911,2025,"CA","CALIFORNIA",115
"USC00042574",41.1831,-122.2817,"TMAX",1978,2026,"CA","CALIFORNIA",49
"USC00042598",33.8081,-115.4514,"TMAX",1933,2026,"CA","CALIFORNIA",94
"USC00042706",32.8006,-116.9281,"TMAX",1979,2025,"CA","CALIFORNIA",47
"USC00042713",32.7667,-115.5664,"TMAX",1932,2026,"CA","CALIFORNIA",95
"USC00042805",33.6861,-117.3458,"TMAX",1897,2025,"CA","CALIFORNIA",129
"USC00042863",33.1211,-117.09,"TMAX",1979,2025,"CA","CALIFORNIA",47
"USC00042920",37.3531,-120.1622,"TMAX",1970,2025,"CA","CALIFORNIA",56
"USC00042934",38.2736,-122.0678,"TMAX",1950,2025,"CA","CALIFORNIA",76
"USC00042941",34.705,-118.4297,"TMAX",1909,2025,"CA","CALIFORNIA",117
"USC00043083",36.3642,-120.1561,"TMAX",1942,2025,"CA","CALIFORNIA",84
"USC00043157",41.8714,-120.1575,"TMAX",1870,2026,"CA","CALIFORNIA",157
"USC00043161",39.51,-123.7564,"TMAX",1895,2026,"CA","CALIFORNIA",132
"USC00043182",41.6011,-122.8478,"TMAX",1936,2026,"CA","CALIFORNIA",91
"USC00043191",38.515,-123.2447,"TMAX",1897,2025,"CA","CALIFORNIA",129
"USC00043244",37.5422,-122.0158,"TMAX",1996,2026,"CA","CALIFORNIA",31
"USC00043256",36.7672,-119.7092,"TMAX",1999,2026,"CA","CALIFORNIA",28
"USC00043261",36.9958,-119.7069,"TMAX",1912,2026,"CA","CALIFORNIA",115
"USC00043384",38.9331,-120.8008,"TMAX",1954,2023,"CA","CALIFORNIA",70
"USC00043402",34.5225,-119.6822,"TMAX",1959,2025,"CA","CALIFORNIA",67
"USC00043417",37.0031,-121.5608,"TMAX",1957,2023,"CA","CALIFORNIA",67
"USC00043463",35.7269,-118.7006,"TMAX",1951,2026,"CA","CALIFORNIA",76
"USC00043551",36.7375,-118.9619,"TMAX",1940,2025,"CA","CALIFORNIA",86
"USC00043573",39.2042,-121.0681,"TMAX",1966,2026,"CA","CALIFORNIA",61
"USC00043578",38.4306,-122.8647,"TMAX",1926,2026,"CA","CALIFORNIA",101
"USC00043669",37.8444,-120.2258,"TMAX",2000,2025,"CA","CALIFORNIA",26
"USC00043714",37.4725,-122.4433,"TMAX",1939,2026,"CA","CALIFORNIA",88
"USC00043747",36.3158,-119.6369,"TMAX",1899,2026,"CA","CALIFORNIA",128
"USC00043761",41.7961,-123.3747,"TMAX",1914,2026,"CA","CALIFORNIA",113
"USC00043824",40.9317,-121.5433,"TMAX",1921,2025,"CA","CALIFORNIA",105
"USC00043855",33.7044,-115.6289,"TMAX",1933,2026,"CA","CALIFORNIA",94
"USC00043875",38.6294,-122.8664,"TMAX",1897,2026,"CA","CALIFORNIA",130
"USC00043882",35.6842,-121.1683,"TMAX",1999,2026,"CA","CALIFORNIA",28
"USC00043896",33.7381,-116.8939,"TMAX",1917,2023,"CA","CALIFORNIA",107
"USC00043914",33.2372,-116.7614,"TMAX",1942,2026,"CA","CALIFORNIA",85
"USC00043939",37.9614,-119.7831,"TMAX",1910,2025,"CA","CALIFORNIA",116
"USC00044025",36.8483,-121.4214,"TMAX",1975,2026,"CA","CALIFORNIA",52
"USC00044211",33.7572,-116.7067,"TMAX",1943,2025,"CA","CALIFORNIA",83
"USC00044223",32.8489,-115.5667,"TMAX",1901,2025,"CA","CALIFORNIA",125
"USC00044259",33.7086,-116.2153,"TMAX",1894,2025,"CA","CALIFORNIA",132
"USC00044297",34.1472,-115.1219,"TMAX",1935,2025,"CA","CALIFORNIA",91
"USC00044303",33.72,-117.7231,"TMAX",2003,2025,"CA","CALIFORNIA",23
"USC00044374",41.2706,-120.2983,"TMAX",1948,2025,"CA","CALIFORNIA",78
"USC00044394",34.3592,-116.5378,"TMAX",2008,2024,"CA","CALIFORNIA",17
"USC00044405",34.1472,-116.2747,"TMAX",2008,2026,"CA","CALIFORNIA",19
"USC00044412",33.0764,-116.5925,"TMAX",1893,2025,"CA","CALIFORNIA",133
"USC00044422",34.4908,-119.5069,"TMAX",2023,2026,"CA","CALIFORNIA",4
"USC00044500",37.9567,-122.5447,"TMAX",1902,2026,"CA","CALIFORNIA",125
"USC00044534",36.0067,-119.96,"TMAX",1955,2026,"CA","CALIFORNIA",72
"USC00044555",36.2069,-121.1378,"TMAX",1926,2026,"CA","CALIFORNIA",101
"USC00044712",38.4919,-122.0039,"TMAX",1975,2026,"CA","CALIFORNIA",52
"USC00044838",41.7117,-121.5067,"TMAX",1959,2025,"CA","CALIFORNIA",67
"USC00044881",37.9567,-119.1194,"TMAX",1988,2026,"CA","CALIFORNIA",39
"USC00044890",36.3817,-119.0264,"TMAX",1899,2026,"CA","CALIFORNIA",128
"USC00044957",36.2033,-119.0545,"TMAX",1913,2026,"CA","CALIFORNIA",114
"USC00044997",37.6819,-121.7514,"TMAX",1903,2026,"CA","CALIFORNIA",124
"USC00045026",36.6044,-118.7325,"TMAX",1968,2024,"CA","CALIFORNIA",57
"USC00045064",34.6539,-120.4514,"TMAX",1917,2025,"CA","CALIFORNIA",109
"USC00045091",33.8131,-116.6419,"TMAX",2017,2026,"CA","CALIFORNIA",10
"USC00045100",35.3836,-118.4122,"TMAX",2011,2026,"CA","CALIFORNIA",16
"USC00045118",37.0564,-120.8667,"TMAX",1929,2026,"CA","CALIFORNIA",98
"USC00045311",40.5411,-121.5767,"TMAX",1949,2025,"CA","CALIFORNIA",77
"USC00045360",38.4917,-122.1242,"TMAX",1970,2026,"CA","CALIFORNIA",57
"USC00045449",41.2517,-122.1383,"TMAX",1910,2026,"CA","CALIFORNIA",117
"USC00045532",37.2889,-120.5158,"TMAX",1899,2025,"CA","CALIFORNIA",127
"USC00045679",40.3458,-121.6092,"TMAX",1914,2025,"CA","CALIFORNIA",112
